name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_sensor_calibration_faults.run_measure,advanced_rtu_controls_ems.run_measure,condenser_water_temperature_reset_ems.run_measure,hot_water_coil_valve_leakage_ems.run_measure,membrane_heat_pump_cooling_only_ems.run_measure,optimal_start_stop_ems.run_measure,static_pressure_reset_ems.run_measure,add_sensor_calibration_faults.applicable,advanced_rtu_controls_ems.applicable,condenser_water_temperature_reset_ems.applicable,create_doe_prototype_building.applicable,hot_water_coil_valve_leakage_ems.applicable,membrane_heat_pump_cooling_only_ems.applicable,optimal_start_stop_ems.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas,static_pressure_reset_ems.applicable
diag Autogenerated 120,43b9c77a-dda8-4fee-8a38-34377e62dc5d,2015-11-14T03:56:28Z,2015-11-14T03:58:52Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,72.63870412395336,0.0,24.180295797793253,128.9811409343454,0.0,1.8780812270130682,0.1956334611471946,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,467.38,1479.79,35.23358635260975,0.0,false
diag Autogenerated 116,43c08aa1-912e-45d7-95ea-f382c2ef0474,2015-11-14T03:56:28Z,2015-11-14T03:58:54Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,72.63870412395336,0.0,24.180295797793253,128.9811409343454,0.0,1.8780812270130682,0.1956334611471946,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,467.38,1479.79,35.23358635260975,0.0,false
diag Autogenerated 362,44126f4f-be47-4620-9c4a-f510d9df54cc,2015-11-14T04:05:08Z,2015-11-14T04:06:47Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,71.50859419613862,0.0,68.4484239251261,208.94598494326482,0.0,5.558001560599655,669.7108531423415,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1541.0,3485.33,0.0,0.0,false
diag Autogenerated 508,441bfcab-8e3e-483d-89c5-5daf0fe625ba,2015-11-14T04:08:22Z,2015-11-14T04:15:58Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,425.5986404931033,0.0,122.084142406232,298.28325234524635,0.0,0.0,641.1409492397285,0.0,172.14897107081438,109.17482056430465,199.03061094075161,57.720869188888074,4.700629071623554,2493.57,5368.37,0.0,463.68669289194014,false
diag Autogenerated 35,4496ad56-76d3-4f51-a831-d073b6549f44,2015-11-14T03:56:28Z,2015-11-14T04:01:33Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,174.17033055042836,0.0,25.745239196595247,150.42881287172142,8.578502919879583,0.0,311.49374183204674,0.0,195.80184039987606,0.0,133.32345319734674,27.995964114148506,0.0,1092.06,2675.32,0.0,64.5232759536951,false
diag Autogenerated 171,44f4cf40-cc21-419b-a9df-74f7ad54e98e,2015-11-14T04:01:00Z,2015-11-14T04:02:27Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,38.207214962047104,0.0,85.00273886845606,89.2675483214649,0.0,0.0,165.76023163001798,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,783.62,2083.64,0.0,25.334533218561702,false
diag Autogenerated 246,4511502c-3761-4764-8650-802b918c1312,2015-11-14T04:02:43Z,2015-11-14T04:06:14Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,90.78537751470739,0.0,56.150006322520824,102.39673717782743,0.0,0.0,66.4848189250109,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,719.21,2118.51,0.0,9.949439904941402,false
diag Autogenerated 623,455c5758-5aec-4ce6-86f9-7a8de729a86e,2015-11-14T04:22:21Z,2015-11-14T04:36:47Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,105.3102072701599,0.0,17.68010974231495,95.72654620425278,0.0,10.324582761758776,5.089809910633032,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,752.68,1838.22,0.0,143.6797500194626,false
diag Autogenerated 91,4596e705-0ba0-400e-93c5-60e9fb3ce467,2015-11-14T03:56:28Z,2015-11-14T04:03:47Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,86.24149442691136,0.0,26.20607588044697,89.90262706263216,5.93372914915502,10.28456921701718,14.517534566059659,0.14032704621390613,173.87152497610933,0.0,93.06068723767613,20.261120567594837,0.0,535.66,1642.72,0.0,11.264753634821314,false
diag Autogenerated 7,45d6f73f-ccb3-4458-a536-7d2c0a41bc1d,2015-11-14T03:56:27Z,2015-11-14T04:01:50Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,308.95933725245396,0.0,25.72802380813375,163.86130684259297,30.18082145845777,0.0,357.2799386832773,0.0,195.80184039987606,0.0,199.9851797960201,46.932891421796484,0.0,1386.36,3526.35,0.0,57.63038411274134,false
diag Autogenerated 667,4664fa76-ac46-4088-af37-bbcfa038de34,2015-11-14T04:22:56Z,2015-11-14T04:34:39Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,true,false,true,false,false,false,65.26285270959896,0.0,17.64789575553879,73.49084183200942,0.0,80.98327825636427,47.19885962486812,0.0,158.59214139792596,113.12478356227635,102.58544088867652,0.06979697134834326,0.0,831.55,1940.05,0.0,172.59448764996282,false
diag Autogenerated 184,466c5208-2c88-4c88-9b1c-aadd38888598,2015-11-14T04:01:11Z,2015-11-14T04:02:56Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702,false
diag Autogenerated 522,466c852c-879b-48d7-bb5e-3f900510aec2,2015-11-14T04:14:49Z,2015-11-14T04:22:49Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,280.0783408797836,0.0,104.67515594577132,179.19947396672978,0.0,0.0,189.07846339758612,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.594704939230288,4.840775334962791,1375.23,3281.26,22.2374218728653,168.79339355803157,false
diag Autogenerated 415,46c1f202-0ca7-4fb0-a68f-49dacddb2c80,2015-11-14T04:06:06Z,2015-11-14T04:15:39Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,373.22019191506735,0.0,17.55563495304206,363.3401388321764,0.0,0.0,677.8113515720702,0.0,116.54757043691302,18.387096774193548,283.9679461004492,22.429563086974277,5.310330747243773,1891.8,4513.59,0.0,13.229889750918742,false
diag Autogenerated 223,47add46c-e1ed-437d-bd5f-ac023eee5770,2015-11-14T04:02:22Z,2015-11-14T04:05:20Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,119.23069975251848,0.0,56.206206507580006,149.18539838906185,0.0,0.0,7.7616469865661495,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,734.85,2292.3,0.0,9.028158299864117,false
diag Autogenerated 254,4885b00a-0bbb-47c7-b70f-e6f09aeefc9d,2015-11-14T04:02:45Z,2015-11-14T04:06:16Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,174.8407828685779,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1083.1,3409.42,0.0,9.949439904941402,false
diag Autogenerated 392,489df971-295c-4f2b-8f15-2f5b8c1c72d8,2015-11-14T04:05:54Z,2015-11-14T04:15:14Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,587.9369130257248,0.0,17.560228664761127,312.8690281747652,0.0,0.0,599.9142507145774,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.39403838301347,5.778889342588812,1990.22,4990.39,0.0,11.860963658636178,true
diag Autogenerated 454,48ca9ca1-ee0d-4a75-af54-bdf80dbe3620,2015-11-14T04:06:30Z,2015-11-14T04:22:22Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,110.86770110249081,0.0,5.9611065741118825,97.52756227031442,0.0,0.0,163.88934258881176,0.0,123.86075949367088,28.3008370763577,105.48285014291548,4.1736423029808085,4.886688444262965,737.39,1775.41,8.10483870967742,76.61086157615354,false
diag Autogenerated 81,48cf0b1c-c8cf-44d7-98f2-2cf735013d81,2015-11-14T03:56:28Z,2015-11-14T04:02:41Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,122.38569356309141,0.0,25.699580992414752,142.77245597725772,9.305291711015006,0.0,472.058676031838,0.0,195.80184039987606,0.0,133.32345319734674,22.90544859559855,0.0,1212.06,2672.39,0.0,87.8037206196941,false
diag Autogenerated 286,49a28fce-a289-43e6-b180-bc8a4d5dd5c4,2015-11-14T04:03:10Z,2015-11-14T04:06:06Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,103.20160411385355,0.0,21.450406347409473,126.58489539740557,0.0,200.32555964345,2.757823366832658,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,703.48,2188.72,0.0,16.059202880660916,false
diag Autogenerated 89,49a72c6c-69dd-448f-809a-13addaa01730,2015-11-14T03:56:28Z,2015-11-14T04:03:45Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,86.24149442691136,0.0,26.20607588044697,89.90262706263216,5.93372914915502,10.28456921701718,14.517534566059659,0.14032704621390613,173.87152497610933,0.0,93.06068723767613,20.261120567594837,0.0,535.66,1642.72,0.0,11.264753634821314,false
diag Autogenerated 638,4a86bb05-fc17-4440-b435-6819ee98a71b,2015-11-14T04:22:21Z,2015-11-14T04:36:07Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,true,false,true,false,110.8466404781719,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,962.3,2619.66,0.0,99.55506539956848,false
diag Autogenerated 307,4afe02b1-3a88-4e36-9558-71fd2030cf12,2015-11-14T04:03:44Z,2015-11-14T04:06:07Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,111.62646742139243,0.0,26.892009119481777,140.1444644484065,0.0,0.0,32.29743808822184,0.0,86.14684458083951,0.0,168.30936490568837,0.0,0.0,596.53,1768.67,0.0,25.571166395668683,false
diag Autogenerated 501,4b75e4d1-b6bc-4ff7-a1fa-2107992285c4,2015-11-14T04:07:46Z,2015-11-14T04:25:37Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,454.5366403150558,0.0,104.68132590705041,158.72577959664318,0.0,0.0,412.50069412064386,0.0,151.2248695273545,157.768554175345,107.12463057356841,16.24021950959385,5.382850504482477,1764.88,4062.72,22.236540449825434,162.64811212406204,false
diag Autogenerated 3,4b84cde8-a181-42e2-ace5-3feab50a87e2,2015-11-14T03:56:27Z,2015-11-14T04:01:45Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,313.1883348527785,0.0,25.72802380813375,166.70184593874018,30.39040010059775,0.0,373.8112025772185,0.0,195.80184039987606,0.0,199.9851797960201,47.86626487446988,0.0,1411.1,3570.27,0.0,57.63038411274134,false
diag Autogenerated 136,4bb517d8-c8ad-4198-aae2-12adb57f1548,2015-11-14T03:58:55Z,2015-11-14T04:00:54Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,94.94091869473354,0.0,85.08099225291494,253.13013537835508,0.0,0.0,6.005947257218875,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,842.54,2607.15,0.0,23.358635260975035,false
diag Autogenerated 280,4bd9e2c3-519e-4a06-a2e4-de92612f0bb7,2015-11-14T04:03:07Z,2015-11-14T04:06:11Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,125.56526346847471,0.0,56.15602777092002,144.83389834590812,0.0,389.5937328765061,0.19670064770713283,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1120.35,3525.73,0.0,10.56964909005879,true
diag Autogenerated 63,4bf978c8-e7b9-4b0a-90cd-c7a17c0b141b,2015-11-14T03:56:28Z,2015-11-14T04:02:30Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,198.1700790560578,0.0,25.73101778873575,126.40286703582449,11.708709639270248,0.0,363.20053532373163,0.0,195.80184039987606,0.0,133.32345319734674,40.807955605255636,0.0,1173.58,2796.81,0.0,78.43630381118761,false
diag Autogenerated 57,4c09c853-41b8-4206-ad2d-52124cbbbcab,2015-11-14T03:56:28Z,2015-11-14T04:02:07Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,203.09368015604628,0.0,25.73101778873575,129.9634584667526,11.813498960340237,0.0,381.2647172858967,0.0,195.80184039987606,0.0,133.32345319734674,42.18967765307849,0.0,1201.62,2847.97,0.0,78.43630381118761,false
diag Autogenerated 396,4c22ef1b-b44b-44d3-b58c-440ee3c2b964,2015-11-14T04:05:54Z,2015-11-14T04:15:02Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,527.4316047366272,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.74795835034706,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1639.95,4195.96,0.0,11.860963658636178,false
diag Autogenerated 228,4c6eb021-4096-4245-8167-e37cf8ed0b8f,2015-11-14T04:02:28Z,2015-11-14T04:05:01Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,226.44459564970427,0.0,56.206206507580006,165.1081151060076,0.0,271.52517266503287,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1121.75,3533.78,0.0,9.028158299864117,false
diag Autogenerated 279,4cc932b0-fdcb-4cb8-a645-b987f296b108,2015-11-14T04:03:07Z,2015-11-14T04:05:58Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,121.67942210152565,0.0,56.15602777092002,139.48885931688676,0.0,352.97128371258424,0.20272209610633077,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1074.5,3380.51,0.0,10.56964909005879,false
diag Autogenerated 253,4cfade9c-bf16-4c53-a563-a119257766d9,2015-11-14T04:02:45Z,2015-11-14T04:07:28Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,false,false,false,174.8407828685779,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1083.1,3409.42,0.0,9.949439904941402,false
diag Autogenerated 513,4e710a38-94e3-4494-b76f-d98c1d3b38a0,2015-11-14T04:12:25Z,2015-11-14T04:19:20Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,413.92242948395324,0.0,122.084142406232,283.8984283345776,0.0,0.0,616.5219223131361,0.0,172.13134261001701,109.17482056430465,196.8587845705134,51.696342711380666,4.698866225543815,2434.67,5233.13,0.0,463.68669289194014,false
diag Autogenerated 92,4e7f5855-85c6-4726-929d-8f3c7aaa2225,2015-11-14T03:56:28Z,2015-11-14T04:03:47Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,true,true,false,false,false,86.11099027393243,0.0,26.20607588044697,89.90262706263216,4.444859188825476,10.28456921701718,14.517534566059659,0.14032704621390613,173.87152497610933,0.0,93.06068723767613,20.252700944822003,0.0,534.03,1637.56,0.0,11.264753634821314,false
diag Autogenerated 580,4ee54c98-d2d0-4cb6-b79d-3c58cf4aba4b,2015-11-14T04:17:41Z,2015-11-14T04:28:33Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583,false
diag Autogenerated 249,4f3ec441-89b7-4b9f-8186-977e98d15b89,2015-11-14T04:02:44Z,2015-11-14T04:05:46Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,174.8407828685779,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1083.1,3409.42,0.0,9.949439904941402,false
diag Autogenerated 300,4f55c8c6-12fd-4674-8069-c9efdc1b6272,2015-11-14T04:03:27Z,2015-11-14T04:05:33Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,244.03332185406217,0.0,68.53124904642131,190.32776951948352,0.0,0.9067171173370416,86.56532940422584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1107.19,3326.14,0.0,0.0,false
diag Autogenerated 121,4fb7452b-ec31-4607-996f-8cba4c940f3f,2015-11-14T03:56:28Z,2015-11-14T03:58:52Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035,false
diag Autogenerated 599,4fc8e0a7-2f2f-4cbf-8049-1ccea50a8dba,2015-11-14T04:18:46Z,2015-11-14T04:33:00Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,145.03542196295928,0.0,17.666687247824886,85.12277555710062,0.0,10.807792563401152,5.822678109790636,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.44,1923.44,0.0,135.11351403590248,false
diag Autogenerated 487,4fcf38e9-0265-42d7-8788-c756ca8230dc,2015-11-14T04:07:12Z,2015-11-14T04:12:21Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,652.5456819525988,0.0,122.09471948271043,267.3250309159131,0.0,0.0,650.3024603161311,0.0,172.14897107081438,109.17482056430465,199.03061094075161,79.6894570345932,5.174834667073296,2671.28,6016.02,0.0,413.78933460493295,false
diag Autogenerated 431,501df22e-596a-41d3-b681-11783cf850ee,2015-11-14T04:06:23Z,2015-11-14T04:22:51Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,true,false,false,true,135.90547162106984,0.0,5.948856676194365,110.20110249081257,0.0,0.0,54.07053899550837,0.0,123.86075949367088,28.3008370763577,107.22080440996325,4.077174356880359,5.32462229481421,663.34,1777.67,8.10483870967742,72.75010208248264,false
diag Autogenerated 506,50901bcc-0490-4d74-9bd9-4d0c5b8596cf,2015-11-14T04:07:54Z,2015-11-14T04:16:00Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,false,false,423.5264149263703,0.0,122.084142406232,298.28325234524635,0.0,0.0,641.5605066067063,0.0,172.14897107081438,109.17482056430465,199.03061094075161,57.72175061192794,4.700629071623554,2491.92,5362.26,0.0,463.68669289194014,false
diag Autogenerated 656,50cd4c5f-281a-48a1-aa08-4948860fdbc8,2015-11-14T04:22:40Z,2015-11-14T04:32:40Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,true,false,false,false,88.79468000880257,0.0,66.36582780853901,35.331702665307496,0.0,55.177961192799096,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,856.1,2383.69,0.0,109.34666197870689,false
diag Autogenerated 601,5105f50d-c60f-49c1-91e5-ceac696d8c40,2015-11-14T04:18:54Z,2015-11-14T04:34:39Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024,false
diag Autogenerated 268,5127ad79-54b8-46ea-a872-f10b95b943d3,2015-11-14T04:03:07Z,2015-11-14T04:06:10Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,54.97783103414363,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.01,2035.88,0.0,10.56964909005879,false
diag Autogenerated 461,51763821-02f6-4551-ae46-9ed3e98e9fd1,2015-11-14T04:06:33Z,2015-11-14T04:16:35Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,true,true,false,false,217.9404859126174,0.0,17.539812168231933,290.37974683544303,0.0,0.0,1271.245406288281,0.0,116.54757043691302,18.387096774193548,283.9679461004492,18.269191506737442,4.593201306655778,2256.48,4423.29,0.0,17.612290730910576,false
diag Autogenerated 250,51ab3edc-b9de-4f68-865d-31daa8a861fc,2015-11-14T04:02:44Z,2015-11-14T04:05:51Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,174.8407828685779,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1083.1,3409.42,0.0,9.949439904941402,false
