name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,hot_water_supply_temp_reset.run_measure,improved_duct_routing.run_measure,low_pressure_drop_air_filters.run_measure,lower_minimum_airflow_rates_for_vav_terminal.run_measure,model30_refrigerant_under_charge_scenario.run_measure,one_watt_standby.run_measure,pc_network_presence.run_measure,plant_shutdown.run_measure,create_doe_prototype_building.applicable,hot_water_supply_temp_reset.applicable,improved_duct_routing.applicable,low_pressure_drop_air_filters.applicable,lower_minimum_airflow_rates_for_vav_terminal.applicable,model_30_refrigerant_under_charge_scenario.applicable,one_watt_standby.applicable,pc_network_presence.applicable,plant_shutdown.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 750,4f8c988b-eb98-45d4-9672-32a2595fcb8d,2015-11-14T04:40:51Z,2015-11-14T04:52:32Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,65.86954946054995,0.0,17.64789575553879,82.05707781556956,0.0,80.92153478170997,39.87823112998612,0.0,158.59214139792596,113.12478356227635,102.58544088867652,0.06979697134834326,0.0,833.34,1960.96,0.0,172.59448764996282
diag Autogenerated 723,4fa8afa7-fb47-41ac-ae70-ca652aa65bc8,2015-11-14T04:39:01Z,2015-11-14T04:52:46Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,79.99538266189542,0.0,17.6693717467229,81.29199562963579,0.0,46.823029779146275,24.584640908004907,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,786.2,1867.77,0.0,160.9625539248716
diag Autogenerated 483,4fba3eb7-bd8e-4e58-8a42-2eb39201fcc2,2015-11-14T04:22:05Z,2015-11-14T04:36:31Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,139.4502858309514,0.0,5.948856676194365,110.60841159657002,0.0,0.0,56.63383013474888,0.0,123.86075949367088,28.3008370763577,107.26469987750102,4.080747243772969,5.321559820334831,669.93,1793.22,8.10483870967742,72.75061249489588
diag Autogenerated 556,4fee1c44-38d3-4787-814b-3a104053d792,2015-11-14T04:23:38Z,2015-11-14T04:30:39Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,650.1570255145526,0.0,122.09471948271043,254.19447189097852,0.0,0.0,652.7008124076158,0.0,101.0137246381538,109.17482056430465,196.8587845705134,71.74254690713062,5.16954612883408,2576.9,5712.12,0.0,413.79109745101266
diag Autogenerated 433,506aff40-2afe-4fb4-9c3a-d475455d3847,2015-11-14T04:21:17Z,2015-11-14T04:30:06Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,587.9369130257248,0.0,17.560228664761127,312.8690281747652,0.0,0.0,599.9152715394039,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.393527970600246,5.778889342588812,1990.22,4990.39,0.0,11.860963658636178
diag Autogenerated 505,50851181-a43a-4ca9-87c7-b3dc0b989993,2015-11-14T04:22:10Z,2015-11-14T04:33:34Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,110.99071049407921,0.0,5.9611065741118825,97.8021641486321,0.0,0.0,163.7586770110249,0.0,123.86075949367088,28.3008370763577,106.14281339322173,4.175683952633728,4.886688444262965,738.33,1778.64,8.10483870967742,76.60984075132707
diag Autogenerated 200,5156f0f8-f9d9-4b88-98e4-609a1f17635b,2015-11-14T04:16:06Z,2015-11-14T04:18:12Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702
diag Autogenerated 155,518042b5-43b1-4408-9038-8d805bab9506,2015-11-14T04:15:01Z,2015-11-14T04:18:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0
diag Autogenerated 6,51c58ec6-b058-4e86-822a-6b1aa226e7cc,2015-11-14T04:10:29Z,2015-11-14T04:15:52Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,313.1883348527785,0.0,25.72802380813375,166.70184593874018,30.39040010059775,0.0,373.8112025772185,0.0,195.80184039987606,0.0,199.9851797960201,47.86626487446988,0.0,1411.1,3570.27,0.0,57.63038411274134
diag Autogenerated 147,51d0ea1d-aa1a-4203-9b5b-95fb98e1bf3b,2015-11-14T04:14:59Z,2015-11-14T04:17:47Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,89.2675483214649,0.0,85.08099225291494,228.04992565928475,0.0,0.0,7.003677909069567,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,812.81,2510.89,0.0,23.358635260975035
diag Autogenerated 50,5214f4d5-ce62-4333-9e3e-e96c5b1efebf,2015-11-14T04:10:23Z,2015-11-14T04:16:53Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,108.86151264136195,0.0,25.150816492918395,96.89582541070219,5.27699857287394,4.263135663978468,1.2159338554434966,1.0307021544411406,173.87152497610933,0.0,93.37572145642635,21.046250391161642,0.0,540.65,1689.58,0.0,9.658710590903159
diag Autogenerated 542,5231aeda-a92f-4393-83b6-1af7ab149e9d,2015-11-14T04:23:29Z,2015-11-14T04:31:43Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,652.9846306264537,0.0,122.09471948271043,267.1513905770588,0.0,0.0,661.6878017221243,0.0,172.14897107081438,109.17482056430465,199.03061094075161,79.19145301706699,5.174834667073296,2682.43,6027.62,0.0,413.78933460493295
diag Autogenerated 198,52719eed-dc08-4659-a8b5-a219c2ea37b0,2015-11-14T04:16:04Z,2015-11-14T04:18:14Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,58.45527819078175,0.0,85.00273886845606,309.8442757649268,0.0,0.0,74.86892558103138,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,933.56,2747.82,0.0,25.334533218561702
diag Autogenerated 294,528e0e6f-6af8-4e2e-9e4d-94f084fc4241,2015-11-14T04:17:29Z,2015-11-14T04:20:26Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,133.27271741944807,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,709.34,2214.3,0.0,15.129892677718033
diag Autogenerated 132,52b0c2a1-4d5f-4746-ac3f-101724b75edb,2015-11-14T04:12:39Z,2015-11-14T04:14:56Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,81.63784333672432,0.0,24.180295797793253,128.9811409343454,0.0,1.995461303701385,0.1956334611471946,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,476.48,1508.62,35.23358635260975,0.0
diag Autogenerated 575,52befed7-c2e4-4380-97a7-700d8f85394f,2015-11-14T04:30:48Z,2015-11-14T04:37:26Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,417.7522125921858,0.0,122.084142406232,296.0893903990114,0.0,0.0,679.9464799930191,0.0,101.02430171463223,109.17482056430465,199.03061094075161,57.05627621682654,4.69181484122486,2450.54,5151.26,0.0,463.68757431498
diag Autogenerated 739,52c299af-7971-4262-bcfd-a5c36e7b183b,2015-11-14T04:39:59Z,2015-11-14T04:52:54Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,87.18593409706607,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,995.72,2634.39,0.0,109.34666197870689
diag Autogenerated 115,5362b646-8649-47de-a696-ddf46a310b97,2015-11-14T04:10:25Z,2015-11-14T04:12:39Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,173.38993661475857,0.0,85.10055559902965,358.81133109006964,0.0,0.0,9.76210971124501,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,966.48,2993.04,0.0,22.791298223648173
diag Autogenerated 446,54a5706b-9ad6-4e7f-b568-88c8f2519030,2015-11-14T04:21:25Z,2015-11-14T04:30:43Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,527.4316047366272,0.0,17.560228664761127,249.06543487137608,0.0,0.0,448.74795835034706,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.991833401388323,5.754389546753777,1639.95,4195.96,0.0,11.860963658636178
diag Autogenerated 84,555d52f3-e034-4452-9f84-a74bc02bb65a,2015-11-14T04:10:23Z,2015-11-14T04:16:38Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,127.47920306224337,0.0,25.699580992414752,148.6481429086821,10.133875842618416,0.0,568.7417946219126,0.0,195.80184039987606,0.0,199.9851797960201,24.466809479541382,0.0,1388.76,3030.62,0.0,87.8037206196941
diag Autogenerated 599,562ff5ad-7e51-4fbf-90be-ead91579fca7,2015-11-14T04:31:50Z,2015-11-14T04:37:03Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,353.9671528889962,0.0,122.04624121551763,258.06039334384576,0.0,0.0,834.3330139643851,0.0,172.14897107081438,109.17482056430465,199.03061094075161,59.325940544490265,4.229067745293421,2676.69,5336.16,0.0,564.3725281592625
diag Autogenerated 245,5670c6a3-db96-4b72-9bef-5105c846d685,2015-11-14T04:16:49Z,2015-11-14T04:20:29Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,119.07012779520653,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,736.12,2295.67,0.0,9.028158299864117
diag Autogenerated 745,567e74e5-ed12-45dd-b23c-d88604362126,2015-11-14T04:40:05Z,2015-11-14T04:50:15Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,72.97028626065226,0.0,66.36582780853901,110.92505419399554,0.0,39.74310654906296,100.58709107879567,0.0,116.71249231672058,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,912.45,2352.63,0.0,109.33907355459492
diag Autogenerated 291,56b3e945-9cb2-4a3c-9e36-a82f51cc705a,2015-11-14T04:17:28Z,2015-11-14T04:20:21Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,116.15775391946113,0.0,21.31592733316072,111.40883828196036,0.0,181.5185691432884,0.4556229288726444,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,680.01,2121.13,0.0,15.129892677718033
diag Autogenerated 559,56be2385-adaa-4aad-b11f-42d05687315f,2015-11-14T04:29:46Z,2015-11-14T04:37:41Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,444.15612117451377,0.0,104.68132590705041,159.01400493068047,0.0,0.0,263.1938011280452,0.0,151.2248695273545,157.768554175345,107.12463057356841,15.4751443109872,5.291182508336058,1605.05,3867.44,22.2374218728653,162.69659039125486
diag Autogenerated 93,56f5af48-f14b-40cc-98ed-b6015524cc1e,2015-11-14T04:10:23Z,2015-11-14T04:16:31Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,119.57509427296421,0.0,25.699580992414752,128.49565947662225,9.154095690614021,0.0,472.40747477197095,0.0,195.80184039987606,0.0,133.32345319734674,22.4353936410846,0.0,1194.7,2616.68,0.0,87.8037206196941
diag Autogenerated 457,56fe0d89-12bf-47f5-b6e0-6de9840b0123,2015-11-14T04:21:45Z,2015-11-14T04:34:21Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,207.07227439771336,0.0,5.922825643119641,102.96855859534504,0.0,0.0,87.79757043691302,0.0,91.91200489995917,28.3008370763577,115.05206206614945,6.235198040016333,5.717639853001225,741.95,1960.89,8.10483870967742,70.59156798693344
diag Autogenerated 295,56fede7c-6b7d-4c99-b838-0935e4e37926,2015-11-14T04:17:29Z,2015-11-14T04:20:20Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,117.80160933244217,0.0,21.31592733316072,123.93345095229208,0.0,208.61709408914552,0.3311796619558869,0.0,119.56187941447436,0.0,79.09172472346499,0.030107241995989718,0.0,685.81,2139.77,0.0,15.129892677718033
diag Autogenerated 574,5713955b-f5cc-4b6b-befe-f8ef98b98100,2015-11-14T04:30:47Z,2015-11-14T04:37:28Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,417.7522125921858,0.0,122.084142406232,296.0893903990114,0.0,0.0,679.9464799930191,0.0,101.02430171463223,109.17482056430465,199.03061094075161,57.05627621682654,4.69181484122486,2450.54,5151.26,0.0,463.68757431498
diag Autogenerated 465,57316a32-6a86-41f5-8762-0cee791a5b5d,2015-11-14T04:21:59Z,2015-11-14T04:31:13Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,387.76388321763983,0.0,17.55563495304206,373.4167006941609,0.0,0.0,703.7826663944467,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.170171498570845,5.3021641486320945,1943.12,4622.03,0.0,13.229889750918742
diag Autogenerated 60,576e339a-8a4e-4ae6-b94f-076e62acdfc3,2015-11-14T04:10:23Z,2015-11-14T04:16:43Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,252.38582829221852,0.0,25.73101778873575,176.5752454689846,14.594158444447439,0.0,560.0525144197591,0.0,195.80184039987606,0.0,199.9851797960201,51.89316878415945,0.0,1555.46,3596.16,0.0,78.43630381118761
diag Autogenerated 52,578b34ce-355c-421e-a8cb-46d6f8d8d856,2015-11-14T04:10:23Z,2015-11-14T04:16:53Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,105.03058427972232,0.0,25.150816492918395,96.89582541070219,5.041249135234578,4.504498183466387,1.8375826701711007,0.8833587559165391,110.48439493082579,0.0,93.37572145642635,20.90031026309918,0.0,473.76,1476.46,0.0,9.658710590903159
diag Autogenerated 558,578f45b2-d87a-4cbb-8457-ff61cadd690a,2015-11-14T04:23:39Z,2015-11-14T04:30:56Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,658.3877538608532,0.0,122.09471948271043,256.4509148730442,0.0,0.0,616.7643136491001,0.0,172.13134261001701,109.17482056430465,196.8587845705134,72.56050748812943,5.177478936192904,2623.39,5934.22,0.0,413.7902160279728
diag Autogenerated 717,57f3514b-c529-4e0d-adb9-8bbec260431e,2015-11-14T04:38:11Z,2015-11-14T04:52:03Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,124.57409969671599,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,976.03,2663.14,0.0,99.55506539956848
diag Autogenerated 738,582cfe01-368d-4d55-a20d-cddd6af0d1f0,2015-11-14T04:39:58Z,2015-11-14T04:52:14Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,88.79468000880257,0.0,66.36582780853901,35.331702665307496,0.0,55.177961192799096,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,856.1,2383.69,0.0,109.34666197870689
diag Autogenerated 21,58c5a1d0-f45a-430a-b62e-b1610b6607a5,2015-11-14T04:10:29Z,2015-11-14T04:16:41Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,156.49552847867238,0.0,24.54670855896753,81.26619900339732,17.664368577406503,7.72921370546195,0.6076161101062135,0.1417303166760452,173.87152497610933,0.0,102.504697447872,30.857917462437957,0.0,610.32,1912.47,0.0,9.194929703166201
diag Autogenerated 196,5919d26d-efa0-4d30-99d9-71933430e8f1,2015-11-14T04:16:03Z,2015-11-14T04:18:14Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,55.50121292745911,0.0,85.00273886845606,313.8351983723296,0.0,0.0,87.7611706706315,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,884.09,2564.31,0.0,25.334533218561702
diag Autogenerated 681,59219120-8fa9-48f2-9a2c-955e0f269c23,2015-11-14T04:36:37Z,2015-11-14T04:51:18Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,184.16093529856656,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,895.39,2558.82,0.0,85.00046795282024
diag Autogenerated 113,597365a2-3c72-499a-86cf-fc50b8903d43,2015-11-14T04:10:24Z,2015-11-14T04:12:40Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173
diag Autogenerated 493,5986dc01-4844-4e6d-b187-320f30c6e439,2015-11-14T04:22:08Z,2015-11-14T04:36:34Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,389.8550428746427,0.0,17.53828093099224,326.36892609228255,0.0,0.0,1062.0232748060432,0.0,84.39771335238873,18.387096774193548,283.9679461004492,36.19742752143732,4.839730502245815,2239.45,4808.78,0.0,15.874846876276031
diag Autogenerated 703,5aa2aa04-c40b-4024-9b6d-32cbfad79fca,2015-11-14T04:37:28Z,2015-11-14T04:51:21Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,114.97980214448866,0.0,66.44677099906663,41.84510002807717,0.0,29.84780150706103,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,853.75,2396.65,0.0,99.55506539956848
diag Autogenerated 478,5b1987de-f087-4f88-af1d-c32ab8327c8e,2015-11-14T04:22:04Z,2015-11-14T04:36:32Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,135.88709677419354,0.0,5.948856676194365,110.53746427113107,0.0,0.0,56.64046549612087,0.0,123.86075949367088,28.3008370763577,107.22080440996325,4.080236831359739,5.321559820334831,666.26,1781.58,8.10483870967742,72.75061249489588
diag Autogenerated 707,5b478359-9fc4-483a-a4c8-e198e4c24add,2015-11-14T04:37:35Z,2015-11-14T04:49:59Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,114.97980214448866,0.0,66.44677099906663,41.84510002807717,0.0,29.84780150706103,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,853.75,2396.65,0.0,99.55506539956848
diag Autogenerated 375,5b50b522-b695-4313-a1ad-19f5071fcdec,2015-11-14T04:20:15Z,2015-11-14T04:23:24Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,109.69097511323066,0.0,27.022785626790007,164.80891372673815,0.0,0.0,33.387242315790395,0.0,86.14684458083951,0.0,190.48034211134313,0.0,0.0,637.1,1894.89,0.0,25.571166395668683
diag Autogenerated 642,5b519f56-d671-45ef-aa01-23a36b0fd049,2015-11-14T04:34:26Z,2015-11-14T04:44:05Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,209.25423678019686,0.0,104.65664606193407,148.98252931392673,0.0,0.0,310.3120325703442,0.0,151.2248695273545,157.768554175345,106.59665817268663,13.341219131463363,4.134755480027394,1427.06,3150.09,22.2374218728653,189.34024604042733
diag Autogenerated 676,5c5653dc-1976-42fd-8bf5-fc81f7134ce2,2015-11-14T04:36:36Z,2015-11-14T04:51:13Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 85,5cc3017d-e30c-451a-8699-72acb6ebc887,2015-11-14T04:10:23Z,2015-11-14T04:16:40Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,125.12144333816862,0.0,25.699580992414752,135.565196173094,10.00588317188293,0.0,569.0456836530157,0.0,195.80184039987606,0.0,199.9851797960201,24.13447763271942,0.0,1373.16,2980.59,0.0,87.8037206196941
diag Autogenerated 686,5cdc59b9-f6e7-42f2-a53f-96fe15b841da,2015-11-14T04:36:38Z,2015-11-14T04:51:18Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,151.94807494327654,0.0,66.48471311962645,145.84951143196093,0.0,0.5590139095813973,17.34966699465522,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,968.27,2753.49,0.0,84.99793847811625
