name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_chilled_water_pump_differential_pressure_reset_controls.run_measure,add_cooling_tower_controls.run_measure,add_daylight_sensors.run_measure,add_demand_control_ventilation.run_measure,add_demand_control_ventilation_metal_oxide.run_measure,add_eifs_wall_insulation.run_measure,add_energy_recovery_ventilator.run_measure,add_hot_water_pump_differential_pressure_reset_controls.run_measure,adjust_lighting_for_occupant_sensors.run_measure,advanced_power_strips.run_measure,brushless_dc_compressor_motors.run_measure,add_chilled_water_pump_differential_pressure_reset_controls.applicable,add_cooling_tower_controls.applicable,add_daylight_sensors.applicable,add_demand_control_ventilation.applicable,add_demand_control_ventilation_metal_oxide.applicable,add_eifs_wall_insulation.applicable,add_energy_recovery_ventilator.applicable,add_hot_water_pump_differential_pressure_reset_controls.applicable,adjust_lighting_for_occupant_sensors.applicable,advanced_power_strips.applicable,brushless_dc_compressor_motors.applicable,create_doe_prototype_building.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 388,0c3b9143-0f5c-4b6f-bd06-5198ca36a6cd,2015-11-14T04:11:56Z,2015-11-14T04:16:52Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033
diag Autogenerated 554,0c4b5eaf-e5ad-4845-9a3a-5616bc48c97c,2015-11-14T04:15:39Z,2015-11-14T04:17:29Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,68.38303567147199,0.0,68.4484239251261,193.021765570033,0.0,4.8605268549557765,604.7018513594219,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1456.24,3352.32,0.0,0.0
diag Autogenerated 302,0c6a7742-ab3b-4d91-b9ef-bd07fd1cfb2c,2015-11-14T04:09:35Z,2015-11-14T04:12:19Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,275.8566012135226,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1096.24,3453.94,0.0,8.570528221525073
diag Autogenerated 959,0c702312-c946-4982-ada8-6cd2f9e96aa4,2015-11-14T04:40:23Z,2015-11-14T04:51:47Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,93.57032824993234,0.0,66.44677099906663,112.55909485277193,0.0,17.240899582383726,64.0665353026137,0.0,116.71249231672058,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,865.95,2301.83,0.0,99.5474769754565
diag Autogenerated 668,0c7c5567-583b-421b-93fc-b2012e95edd9,2015-11-14T04:17:46Z,2015-11-14T04:28:36Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,253.67905267456104,0.0,17.53828093099224,49.48754593711719,0.0,0.0,524.1838505512454,0.0,116.54757043691302,18.387096774193548,214.5983054307881,28.270212331563904,4.833095140873826,1243.4,2774.61,0.0,15.874846876276031
diag Autogenerated 194,0c85e982-dee9-4d94-af86-35f8f4f0143b,2015-11-14T04:07:46Z,2015-11-14T04:09:19Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,94.94091869473354,0.0,85.08099225291494,253.13013537835508,0.0,0.0,6.005947257218875,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,842.54,2607.15,0.0,23.358635260975035
diag Autogenerated 335,0d22ac08-9443-4c05-9aa2-ac6986229b1c,2015-11-14T04:10:22Z,2015-11-14T04:13:41Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,110.79866484417497,0.0,56.206206507580006,145.813387285511,0.0,0.0,11.816088908692764,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,662.09,2053.43,0.0,9.028158299864117
diag Autogenerated 185,0d84160b-7feb-416c-8448-bd31b5918ee7,2015-11-14T04:07:25Z,2015-11-14T04:09:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035
diag Autogenerated 684,0dc8aeab-11de-49b8-8fc4-f1c1c48094aa,2015-11-14T04:18:03Z,2015-11-14T04:30:41Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,110.60534912209064,0.0,5.9611065741118825,97.8021641486321,0.0,0.0,163.7586770110249,0.0,123.86075949367088,28.3008370763577,106.14281339322173,4.175683952633728,4.886688444262965,737.94,1777.42,8.10483870967742,76.60984075132707
diag Autogenerated 728,0ec4a723-75cc-4b35-bf96-5cd6c3e12480,2015-11-14T04:27:33Z,2015-11-14T04:33:19Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,508.57580546640935,0.0,122.09471948271043,71.49310418684757,0.0,0.0,653.0692472382813,0.0,172.14897107081438,109.17482056430465,199.03061094075161,85.7545289719346,5.191581704830815,2340.32,4962.12,0.0,413.7884531818931
diag Autogenerated 320,0ed741e6-b1cc-4f00-970a-4cd81d0d2de9,2015-11-14T04:10:15Z,2015-11-14T04:13:20Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,159.17096698439843,0.0,21.16338397371437,23.89511439748384,0.0,218.39592628944303,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,683.83,2138.4,0.0,13.102671716654726
diag Autogenerated 128,0ef08222-076d-43f6-b8ac-10c10f47fc13,2015-11-14T04:06:35Z,2015-11-14T04:10:14Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,88.58889203256852,0.0,25.699580992414752,25.588055214990263,7.234954124732226,0.0,476.41791178834956,0.0,195.80184039987606,0.0,133.32345319734674,19.946647265672368,0.0,1060.41,2183.03,0.0,87.8037206196941
diag Autogenerated 312,0f8a5ab2-de27-49cd-a368-1f291fd8b849,2015-11-14T04:10:06Z,2015-11-14T04:12:54Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,270.44733340157643,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1090.83,3436.81,0.0,8.570528221525073
diag Autogenerated 794,0f9d2557-f3f3-4856-ba6e-d5b491c3ed00,2015-11-14T04:30:42Z,2015-11-14T04:35:56Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,353.9671528889962,0.0,122.04624121551763,258.06039334384576,0.0,0.0,834.3330139643851,0.0,172.14897107081438,109.17482056430465,199.03061094075161,59.325940544490265,4.229067745293421,2676.69,5336.16,0.0,564.3725281592625
diag Autogenerated 299,0fa130be-4a76-441f-854c-b0120d637ceb,2015-11-14T04:09:32Z,2015-11-14T04:12:17Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,160.01597690975254,0.0,56.2222637033112,112.75563557391429,0.0,0.0,8.7852932144298,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,674.78,2100.87,0.0,8.570528221525073
diag Autogenerated 656,0fa28c2e-79cc-45c7-9d3c-46809d05b6c6,2015-11-14T04:17:14Z,2015-11-14T04:30:54Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,313.725500204165,0.0,17.53828093099224,64.57686810943243,0.0,0.0,801.7675581870151,0.0,116.54757043691302,18.387096774193548,283.9679461004492,34.428338097182525,4.853511637403022,1671.67,3552.72,0.0,15.874846876276031
diag Autogenerated 468,0fcf98f1-f3d2-4508-b723-937e917bfaff,2015-11-14T04:14:00Z,2015-11-14T04:15:45Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,112.10598128152262,0.0,26.892009119481777,141.6004428964381,0.0,0.0,31.704584588424538,0.0,86.14684458083951,0.0,182.75580974633718,0.0,0.0,612.34,1819.99,0.0,25.571166395668683
diag Autogenerated 238,0ffa980a-6918-48bc-87a5-c2b26fcbfaa2,2015-11-14T04:08:33Z,2015-11-14T04:11:35Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922
diag Autogenerated 209,100cdb6c-2fa4-4076-a34e-1f99096b9eb6,2015-11-14T04:08:07Z,2015-11-14T04:10:14Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0
diag Autogenerated 436,107c0e14-e960-4870-9f14-b78235830237,2015-11-14T04:13:05Z,2015-11-14T04:14:31Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,243.553807993932,0.0,68.53124904642131,203.76287603694874,0.0,1.1421148304918505,98.32649662814573,0.0,87.48076495538342,0.0,410.24590342590864,0.0,0.0,1113.04,3320.2,0.0,0.0
diag Autogenerated 640,108bcd59-48f7-4428-afc3-4482350892c9,2015-11-14T04:17:07Z,2015-11-14T04:30:30Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,135.4593711719069,0.0,5.948856676194365,109.74581461821151,0.0,0.0,56.70886075949367,0.0,123.86075949367088,28.3008370763577,106.11627194773378,4.080747243772969,5.321559820334831,664.0,1774.29,8.10483870967742,72.75010208248264
diag Autogenerated 912,1156d2ce-a5c6-464e-aaf0-d2a7b0f335dc,2015-11-14T04:37:40Z,2015-11-14T04:54:52Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,160.6519973997,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,871.88,2484.37,0.0,85.00046795282024
diag Autogenerated 190,116cca27-b127-46e1-af2b-b41829ac6da3,2015-11-14T04:07:29Z,2015-11-14T04:09:21Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035
diag Autogenerated 878,11acf8c0-eea9-4bfb-a08b-6e5a61bdbe40,2015-11-14T04:35:44Z,2015-11-14T04:52:57Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,208.4868935268213,0.0,66.43918257495466,138.531741113323,0.0,0.48060019375776236,14.50400795266847,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,1007.3,2898.06,0.0,77.78640609704583
diag Autogenerated 508,11b1a72b-26a6-4331-8a1d-30b5a8ea6728,2015-11-14T04:15:05Z,2015-11-14T04:16:50Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,102.97342185449807,0.0,68.44406470821582,204.89191321670978,0.0,3.9407320868879117,438.37593014790826,0.0,87.48076495538342,0.0,411.0262032528477,0.0,0.0,1317.13,3258.21,0.0,0.0
diag Autogenerated 507,11d74114-1527-48aa-9b35-8ab36fff8143,2015-11-14T04:15:00Z,2015-11-14T04:16:49Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0
diag Autogenerated 267,120ff1d1-43b5-4c70-a0e4-38db76d9b7cb,2015-11-14T04:09:00Z,2015-11-14T04:11:10Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702
diag Autogenerated 318,123049b9-2287-4a85-ac11-07d66aad1064,2015-11-14T04:10:14Z,2015-11-14T04:13:20Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,206.24062912092876,0.0,21.16338397371437,133.33694620237287,0.0,218.30560456345503,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,840.25,2633.79,0.0,13.102671716654726
diag Autogenerated 70,12543081-b861-4f3b-b7d6-6d5661862877,2015-11-14T04:01:42Z,2015-11-14T04:08:54Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,108.86151264136195,0.0,25.150816492918395,96.89582541070219,5.27699857287394,4.263135663978468,1.2159338554434966,1.0307021544411406,173.87152497610933,0.0,93.37572145642635,21.046250391161642,0.0,540.65,1689.58,0.0,9.658710590903159
diag Autogenerated 734,127d0faf-5df2-4168-b9f1-ab37991184f3,2015-11-14T04:27:39Z,2015-11-14T04:32:52Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,658.3877538608532,0.0,122.09471948271043,256.4509148730442,0.0,0.0,616.7643136491001,0.0,172.13134261001701,109.17482056430465,196.8587845705134,72.56050748812943,5.177478936192904,2623.39,5934.22,0.0,413.7902160279728
diag Autogenerated 935,12fb6e31-22ec-49d0-9cd4-4fa72b46cca1,2015-11-14T04:39:35Z,2015-11-14T04:54:23Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,95.160116936772,0.0,17.68010974231495,95.77486718441702,0.0,11.924544104974645,7.481698428762795,0.0,100.98547954546065,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,688.96,1631.44,0.0,143.6797500194626
diag Autogenerated 139,13986c0e-99df-46ab-a442-5eac169db808,2015-11-14T04:06:53Z,2015-11-14T04:10:53Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,85.43812208733675,0.0,26.20607588044697,88.65090981040413,5.872686884051972,10.23966456222873,22.687375196633273,0.14243195190711472,173.87152497610933,0.0,93.06068723767613,19.49072508388049,0.0,540.34,1640.55,0.0,11.264753634821314
diag Autogenerated 502,1474ba08-8d58-4e3b-9127-0b7ba6ec32b3,2015-11-14T04:14:58Z,2015-11-14T04:16:54Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,96.23843172812437,0.0,27.022785626790007,162.20646123130442,0.0,0.0,33.88855226047193,0.0,86.14684458083951,0.0,183.84997319081603,0.0,0.0,614.92,1823.6,0.0,25.571166395668683
diag Autogenerated 27,147a1190-a96c-49b1-b4c7-9bae048b509b,2015-11-14T04:01:44Z,2015-11-14T04:07:45Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,158.78285933195906,0.0,24.54670855896753,89.84579460891554,17.86573788872346,7.72921370546195,0.5578000087002769,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.130151932092936,0.0,621.62,1948.36,0.0,9.194929703166201
diag Autogenerated 903,14c53277-67df-4168-a512-b541ce087f10,2015-11-14T04:36:45Z,2015-11-14T04:53:20Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 997,14ebec2c-9186-4ce3-b09a-1e35f7baac39,2015-11-14T04:50:03Z,2015-11-14T04:59:48Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,66.07088687790093,0.0,17.64789575553879,83.85032307944238,0.0,80.90811228721991,38.85275255094508,0.0,158.59214139792596,113.12478356227635,102.55859589969639,0.06979697134834326,0.0,834.27,1966.05,0.0,172.59448764996282
diag Autogenerated 986,1519f9c8-b1f4-4a14-a512-46c6d68aec5d,2015-11-14T04:45:02Z,2015-11-14T04:58:22Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,87.18593409706607,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,995.72,2634.39,0.0,109.34666197870689
diag Autogenerated 716,15298b4c-f14f-48bc-bb44-2479835a33bc,2015-11-14T04:26:37Z,2015-11-14T04:39:31Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,90.74213964883626,0.0,5.995814618211515,100.79981625153124,0.0,0.0,255.30675786035115,0.0,123.86075949367088,28.3008370763577,104.81114740710494,3.9924458962841975,4.680481829318089,811.67,1815.04,8.10483870967742,79.09095549203757
diag Autogenerated 449,156588f2-fb42-444f-b8e3-a6767990c383,2015-11-14T04:13:30Z,2015-11-14T04:14:55Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,244.03332185406217,0.0,68.53124904642131,190.32776951948352,0.0,0.9067171173370416,86.56532940422584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1107.19,3326.14,0.0,0.0
diag Autogenerated 960,159e3572-d285-42ee-87f4-32e809e3a68b,2015-11-14T04:40:24Z,2015-11-14T04:54:24Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,108.67382170744602,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,960.13,2612.77,0.0,99.55506539956848
diag Autogenerated 861,167da885-a540-4a19-aa93-168c4139d82f,2015-11-14T04:34:19Z,2015-11-14T04:45:04Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,211.88264028508746,0.0,104.65664606193407,163.14964183374772,0.0,0.0,309.44735656823224,0.0,151.2248695273545,157.768554175345,106.59665817268663,13.428480012410436,4.1338740569875245,1442.91,3202.08,22.2374218728653,189.34024604042733
diag Autogenerated 864,16bc5f72-2319-4c97-8542-9b45b98309fe,2015-11-14T04:34:36Z,2015-11-14T04:45:11Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,211.88264028508746,0.0,104.65664606193407,163.14964183374772,0.0,0.0,309.44735656823224,0.0,151.2248695273545,157.768554175345,106.59665817268663,13.428480012410436,4.1338740569875245,1442.91,3202.08,22.2374218728653,189.34024604042733
diag Autogenerated 184,16fdafdc-118a-4173-a95e-95090ebf8814,2015-11-14T04:07:23Z,2015-11-14T04:09:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,144.3579309805149,0.0,85.08099225291494,341.81078331637843,0.0,0.0,16.961421081461772,0.0,173.87902026762657,0.0,198.15713279599342,0.0,0.0,983.62,3031.12,0.0,23.358635260975035
diag Autogenerated 336,17361fdc-b96d-4213-bedf-94da2c613f56,2015-11-14T04:10:32Z,2015-11-14T04:13:40Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,116.73581296578413,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,733.79,2288.27,0.0,9.028158299864117
